"filter_id","takeaway_id","theme_title","context_text","metric_label","metric_value","metric_status"
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=energy_services|department=corporate_functions|identity=i_upiaq|location=lower_48_u_s|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=1_2_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=1_year|work_arrangement=camp_rotational","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=1_year|work_arrangement=camp_rotational","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=industrial_services|department=supply_chain_logistics|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=craft_trades|tenure=1_year|work_arrangement=camp_rotational","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=remote","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=remote","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=energy_services|department=maintenance_reliability|identity=white|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=remote","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=petro_star|department=supply_chain_logistics|identity=i_upiaq|location=north_slope_prudhoe_bay_kuparuk|employee_type=manager_supervisor|tenure=10_years|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
"company=federal|department=corporate_functions|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_1","Leadership and direction clarity","Comments consistently tie strong leadership experiences to visible decision logic, clear sequencing, and better line-of-sight from enterprise strategy to day-to-day work.","Leadership",4.33,"Above Standard"
"company=federal|department=corporate_functions|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_2","Cross-team operating flow","Employees describe uneven collaboration most often at handoff points where accountability is diffuse or process expectations vary between teams.","Communication",4.18,"Above Standard"
"company=federal|department=corporate_functions|identity=black_african_american|location=north_slope_prudhoe_bay_kuparuk|employee_type=corporate_office|tenure=1_year|work_arrangement=on_site","takeaway_3","Workload sustainability","Narrative feedback suggests that pace becomes manageable when priorities are stabilized, resourcing is realistic, and teams are not repeatedly absorbing avoidable rework.","Performance development",4.08,"Above Standard"
